family,name,param_a,param_b,h_x,omega_tv,omega_hellinger,annotation
hmm_symmetric,hmm_a=0.29_b=0.42,0.2900,0.4200,1.000000,0.039400,0.027865,
hmm_symmetric,hmm_a=0.29_b=0.43,0.2900,0.4300,1.000000,0.034387,0.024319,
hmm_symmetric,hmm_a=0.29_b=0.44,0.2900,0.4400,1.000000,0.029410,0.020798,
hmm_symmetric,hmm_a=0.29_b=0.45,0.2900,0.4500,1.000000,0.024463,0.017299,
hmm_symmetric,hmm_a=0.30_b=0.05,0.3000,0.0500,1.000000,0.319527,0.228960,
hmm_symmetric,hmm_a=0.30_b=0.06,0.3000,0.0600,1.000000,0.305981,0.219003,
hmm_symmetric,hmm_a=0.30_b=0.07,0.3000,0.0700,1.000000,0.293115,0.209578,
hmm_symmetric,hmm_a=0.30_b=0.08,0.3000,0.0800,1.000000,0.280874,0.200637,
hmm_symmetric,hmm_a=0.30_b=0.09,0.3000,0.0900,1.000000,0.269206,0.192139,
hmm_symmetric,hmm_a=0.30_b=0.10,0.3000,0.1000,1.000000,0.258065,0.184044,
hmm_symmetric,hmm_a=0.30_b=0.11,0.3000,0.1100,1.000000,0.247410,0.176321,
hmm_symmetric,hmm_a=0.30_b=0.12,0.3000,0.1200,1.000000,0.237203,0.168938,
hmm_symmetric,hmm_a=0.30_b=0.13,0.3000,0.1300,1.000000,0.227412,0.161869,
hmm_symmetric,hmm_a=0.30_b=0.14,0.3000,0.1400,1.000000,0.218006,0.155089,
hmm_symmetric,hmm_a=0.30_b=0.15,0.3000,0.1500,1.000000,0.208955,0.148576,
hmm_symmetric,hmm_a=0.30_b=0.16,0.3000,0.1600,1.000000,0.200236,0.142310,
hmm_symmetric,hmm_a=0.30_b=0.17,0.3000,0.1700,1.000000,0.191823,0.136274,
hmm_symmetric,hmm_a=0.30_b=0.18,0.3000,0.1800,1.000000,0.183697,0.130449,
hmm_symmetric,hmm_a=0.30_b=0.19,0.3000,0.1900,1.000000,0.175837,0.124822,
hmm_symmetric,hmm_a=0.30_b=0.20,0.3000,0.2000,1.000000,0.168224,0.119379,
hmm_symmetric,hmm_a=0.30_b=0.21,0.3000,0.2100,1.000000,0.160843,0.114105,
hmm_symmetric,hmm_a=0.30_b=0.22,0.3000,0.2200,1.000000,0.153677,0.108990,
hmm_symmetric,hmm_a=0.30_b=0.23,0.3000,0.2300,1.000000,0.146713,0.104023,
hmm_symmetric,hmm_a=0.30_b=0.24,0.3000,0.2400,1.000000,0.139935,0.099194,
hmm_symmetric,hmm_a=0.30_b=0.25,0.3000,0.2500,1.000000,0.133333,0.094492,
hmm_symmetric,hmm_a=0.30_b=0.26,0.3000,0.2600,1.000000,0.126895,0.089910,
hmm_symmetric,hmm_a=0.30_b=0.27,0.3000,0.2700,1.000000,0.120608,0.085439,
hmm_symmetric,hmm_a=0.30_b=0.28,0.3000,0.2800,1.000000,0.114464,0.081072,
hmm_symmetric,hmm_a=0.30_b=0.29,0.3000,0.2900,1.000000,0.108452,0.076801,
hmm_symmetric,hmm_a=0.30_b=0.30,0.3000,0.3000,1.000000,0.102564,0.072620,
hmm_symmetric,hmm_a=0.30_b=0.31,0.3000,0.3100,1.000000,0.096791,0.068522,
hmm_symmetric,hmm_a=0.30_b=0.32,0.3000,0.3200,1.000000,0.091124,0.064501,
hmm_symmetric,hmm_a=0.30_b=0.33,0.3000,0.3300,1.000000,0.085556,0.060553,
hmm_symmetric,hmm_a=0.30_b=0.34,0.3000,0.3400,1.000000,0.080080,0.056671,
hmm_symmetric,hmm_a=0.30_b=0.35,0.3000,0.3500,1.000000,0.074689,0.052850,
hmm_symmetric,hmm_a=0.30_b=0.36,0.3000,0.3600,1.000000,0.069376,0.049086,
hmm_symmetric,hmm_a=0.30_b=0.37,0.3000,0.3700,1.000000,0.064134,0.045373,
hmm_symmetric,hmm_a=0.30_b=0.38,0.3000,0.3800,1.000000,0.058958,0.041708,
hmm_symmetric,hmm_a=0.30_b=0.39,0.3000,0.3900,1.000000,0.053842,0.038086,
hmm_symmetric,hmm_a=0.30_b=0.40,0.3000,0.4000,1.000000,0.048780,0.034503,
hmm_symmetric,hmm_a=0.30_b=0.41,0.3000,0.4100,1.000000,0.043767,0.030956,
hmm_symmetric,hmm_a=0.30_b=0.42,0.3000,0.4200,1.000000,0.038797,0.027439,
hmm_symmetric,hmm_a=0.30_b=0.43,0.3000,0.4300,1.000000,0.033866,0.023950,
hmm_symmetric,hmm_a=0.30_b=0.44,0.3000,0.4400,1.000000,0.028967,0.020485,
hmm_symmetric,hmm_a=0.30_b=0.45,0.3000,0.4500,1.000000,0.024096,0.017040,
hmm_symmetric,hmm_a=0.31_b=0.05,0.3100,0.0500,1.000000,0.306328,0.219258,
hmm_symmetric,hmm_a=0.31_b=0.06,0.3100,0.0600,1.000000,0.293779,0.210063,
hmm_symmetric,hmm_a=0.31_b=0.07,0.3100,0.0700,1.000000,0.281821,0.201328,
hmm_symmetric,hmm_a=0.31_b=0.08,0.3100,0.0800,1.000000,0.270408,0.193013,
hmm_symmetric,hmm_a=0.31_b=0.09,0.3100,0.0900,1.000000,0.259496,0.185084,
hmm_symmetric,hmm_a=0.31_b=0.10,0.3100,0.1000,1.000000,0.249049,0.177508,
hmm_symmetric,hmm_a=0.31_b=0.11,0.3100,0.1100,1.000000,0.239030,0.170258,
hmm_symmetric,hmm_a=0.31_b=0.12,0.3100,0.1200,1.000000,0.229408,0.163309,
hmm_symmetric,hmm_a=0.31_b=0.13,0.3100,0.1300,1.000000,0.220156,0.156637,
hmm_symmetric,hmm_a=0.31_b=0.14,0.3100,0.1400,1.000000,0.211246,0.150223,
hmm_symmetric,hmm_a=0.31_b=0.15,0.3100,0.1500,1.000000,0.202654,0.144047,
hmm_symmetric,hmm_a=0.31_b=0.16,0.3100,0.1600,1.000000,0.194359,0.138093,
hmm_symmetric,hmm_a=0.31_b=0.17,0.3100,0.1700,1.000000,0.186341,0.132343,
hmm_symmetric,hmm_a=0.31_b=0.18,0.3100,0.1800,1.000000,0.178580,0.126785,
hmm_symmetric,hmm_a=0.31_b=0.19,0.3100,0.1900,1.000000,0.171059,0.121405,
hmm_symmetric,hmm_a=0.31_b=0.20,0.3100,0.2000,1.000000,0.163763,0.116191,
hmm_symmetric,hmm_a=0.31_b=0.21,0.3100,0.2100,1.000000,0.156676,0.111130,
hmm_symmetric,hmm_a=0.31_b=0.22,0.3100,0.2200,1.000000,0.149786,0.106214,
hmm_symmetric,hmm_a=0.31_b=0.23,0.3100,0.2300,1.000000,0.143078,0.101433,
hmm_symmetric,hmm_a=0.31_b=0.24,0.3100,0.2400,1.000000,0.136542,0.096777,
hmm_symmetric,hmm_a=0.31_b=0.25,0.3100,0.2500,1.000000,0.130166,0.092237,
hmm_symmetric,hmm_a=0.31_b=0.26,0.3100,0.2600,1.000000,0.123939,0.087808,
hmm_symmetric,hmm_a=0.31_b=0.27,0.3100,0.2700,1.000000,0.117852,0.083480,
hmm_symmetric,hmm_a=0.31_b=0.28,0.3100,0.2800,1.000000,0.111896,0.079247,
hmm_symmetric,hmm_a=0.31_b=0.29,0.3100,0.2900,1.000000,0.106062,0.075103,
hmm_symmetric,hmm_a=0.31_b=0.30,0.3100,0.3000,1.000000,0.100341,0.071041,
hmm_symmetric,hmm_a=0.31_b=0.31,0.3100,0.3100,1.000000,0.094726,0.067057,
hmm_symmetric,hmm_a=0.31_b=0.32,0.3100,0.3200,1.000000,0.089209,0.063144,
hmm_symmetric,hmm_a=0.31_b=0.33,0.3100,0.3300,1.000000,0.083784,0.059297,
hmm_symmetric,hmm_a=0.31_b=0.34,0.3100,0.3400,1.000000,0.078444,0.055511,
hmm_symmetric,hmm_a=0.31_b=0.35,0.3100,0.3500,1.000000,0.073183,0.051783,
hmm_symmetric,hmm_a=0.31_b=0.36,0.3100,0.3600,1.000000,0.067994,0.048107,
hmm_symmetric,hmm_a=0.31_b=0.37,0.3100,0.3700,1.000000,0.062871,0.044479,
hmm_symmetric,hmm_a=0.31_b=0.38,0.3100,0.3800,1.000000,0.057809,0.040894,
hmm_symmetric,hmm_a=0.31_b=0.39,0.3100,0.3900,1.000000,0.052803,0.037350,
hmm_symmetric,hmm_a=0.31_b=0.40,0.3100,0.4000,1.000000,0.047847,0.033843,
hmm_symmetric,hmm_a=0.31_b=0.41,0.3100,0.4100,1.000000,0.042937,0.030368,
hmm_symmetric,hmm_a=0.31_b=0.42,0.3100,0.4200,1.000000,0.038066,0.026922,
hmm_symmetric,hmm_a=0.31_b=0.43,0.3100,0.4300,1.000000,0.033232,0.023501,
hmm_symmetric,hmm_a=0.31_b=0.44,0.3100,0.4400,1.000000,0.028428,0.020103,
hmm_symmetric,hmm_a=0.31_b=0.45,0.3100,0.4500,1.000000,0.023650,0.016724,
hmm_symmetric,hmm_a=0.32_b=0.05,0.3200,0.0500,1.000000,0.292716,0.209286,
hmm_symmetric,hmm_a=0.32_b=0.06,0.3200,0.0600,1.000000,0.281125,0.200821,
hmm_symmetric,hmm_a=0.32_b=0.07,0.3200,0.0700,1.000000,0.270045,0.192749,
hmm_symmetric,hmm_a=0.32_b=0.08,0.3200,0.0800,1.000000,0.259437,0.185041,
hmm_symmetric,hmm_a=0.32_b=0.09,0.3200,0.0900,1.000000,0.249266,0.177666,
hmm_symmetric,hmm_a=0.32_b=0.10,0.3200,0.1000,1.000000,0.239501,0.170599,
hmm_symmetric,hmm_a=0.32_b=0.11,0.3200,0.1100,1.000000,0.230112,0.163817,
hmm_symmetric,hmm_a=0.32_b=0.12,0.3200,0.1200,1.000000,0.221073,0.157298,
hmm_symmetric,hmm_a=0.32_b=0.13,0.3200,0.1300,1.000000,0.212360,0.151025,
hmm_symmetric,hmm_a=0.32_b=0.14,0.3200,0.1400,1.000000,0.203950,0.144978,
hmm_symmetric,hmm_a=0.32_b=0.15,0.3200,0.1500,1.000000,0.195823,0.139143,
hmm_symmetric,hmm_a=0.32_b=0.16,0.3200,0.1600,1.000000,0.187961,0.133504,
hmm_symmetric,hmm_a=0.32_b=0.17,0.3200,0.1700,1.000000,0.180345,0.128049,
hmm_symmetric,hmm_a=0.32_b=0.18,0.3200,0.1800,1.000000,0.172960,0.122765,
hmm_symmetric,hmm_a=0.32_b=0.19,0.3200,0.1900,1.000000,0.165791,0.117640,
hmm_symmetric,hmm_a=0.32_b=0.20,0.3200,0.2000,1.000000,0.158824,0.112663,
hmm_symmetric,hmm_a=0.32_b=0.21,0.3200,0.2100,1.000000,0.152045,0.107826,
hmm_symmetric,hmm_a=0.32_b=0.22,0.3200,0.2200,1.000000,0.145444,0.103119,
hmm_symmetric,hmm_a=0.32_b=0.23,0.3200,0.2300,1.000000,0.139009,0.098533,
hmm_symmetric,hmm_a=0.32_b=0.24,0.3200,0.2400,1.000000,0.132728,0.094061,
hmm_symmetric,hmm_a=0.32_b=0.25,0.3200,0.2500,1.000000,0.126593,0.089696,
hmm_symmetric,hmm_a=0.32_b=0.26,0.3200,0.2600,1.000000,0.120595,0.085429,
hmm_symmetric,hmm_a=0.32_b=0.27,0.3200,0.2700,1.000000,0.114723,0.081256,
hmm_symmetric,hmm_a=0.32_b=0.28,0.3200,0.2800,1.000000,0.108971,0.077169,
hmm_symmetric,hmm_a=0.32_b=0.29,0.3200,0.2900,1.000000,0.103330,0.073163,
hmm_symmetric,hmm_a=0.32_b=0.30,0.3200,0.3000,1.000000,0.097793,0.069233,
hmm_symmetric,hmm_a=0.32_b=0.31,0.3200,0.3100,1.000000,0.092353,0.065373,
hmm_symmetric,hmm_a=0.32_b=0.32,0.3200,0.3200,1.000000,0.087003,0.061579,
hmm_symmetric,hmm_a=0.32_b=0.33,0.3200,0.3300,1.000000,0.081738,0.057846,
hmm_symmetric,hmm_a=0.32_b=0.34,0.3200,0.3400,1.000000,0.076550,0.054169,
hmm_symmetric,hmm_a=0.32_b=0.35,0.3200,0.3500,1.000000,0.071434,0.050544,
hmm_symmetric,hmm_a=0.32_b=0.36,0.3200,0.3600,1.000000,0.066386,0.046968,
hmm_symmetric,hmm_a=0.32_b=0.37,0.3200,0.3700,1.000000,0.061398,0.043436,
hmm_symmetric,hmm_a=0.32_b=0.38,0.3200,0.3800,1.000000,0.056467,0.039944,
hmm_symmetric,hmm_a=0.32_b=0.39,0.3200,0.3900,1.000000,0.051587,0.036490,
hmm_symmetric,hmm_a=0.32_b=0.40,0.3200,0.4000,1.000000,0.046753,0.033069,
hmm_symmetric,hmm_a=0.32_b=0.41,0.3200,0.4100,1.000000,0.041961,0.029678,
hmm_symmetric,hmm_a=0.32_b=0.42,0.3200,0.4200,1.000000,0.037207,0.026314,
hmm_symmetric,hmm_a=0.32_b=0.43,0.3200,0.4300,1.000000,0.032485,0.022974,
hmm_symmetric,hmm_a=0.32_b=0.44,0.3200,0.4400,1.000000,0.027792,0.019654,
hmm_symmetric,hmm_a=0.32_b=0.45,0.3200,0.4500,1.000000,0.023123,0.016352,
hmm_symmetric,hmm_a=0.33_b=0.05,0.3300,0.0500,1.000000,0.278719,0.199066,
hmm_symmetric,hmm_a=0.33_b=0.06,0.3300,0.0600,1.000000,0.268048,0.191297,
hmm_symmetric,hmm_a=0.33_b=0.07,0.3300,0.0700,1.000000,0.257815,0.183863,
hmm_symmetric,hmm_a=0.33_b=0.08,0.3300,0.0800,1.000000,0.247990,0.176741,
hmm_symmetric,hmm_a=0.33_b=0.09,0.3300,0.0900,1.000000,0.238543,0.169906,
hmm_symmetric,hmm_a=0.33_b=0.10,0.3300,0.1000,1.000000,0.229448,0.163337,
hmm_symmetric,hmm_a=0.33_b=0.11,0.3300,0.1100,1.000000,0.220681,0.157016,
hmm_symmetric,hmm_a=0.33_b=0.12,0.3300,0.1200,1.000000,0.212221,0.150925,
hmm_symmetric,hmm_a=0.33_b=0.13,0.3300,0.1300,1.000000,0.204046,0.145047,
hmm_symmetric,hmm_a=0.33_b=0.14,0.3300,0.1400,1.000000,0.196139,0.139369,
hmm_symmetric,hmm_a=0.33_b=0.15,0.3300,0.1500,1.000000,0.188481,0.133877,
hmm_symmetric,hmm_a=0.33_b=0.16,0.3300,0.1600,1.000000,0.181057,0.128559,
hmm_symmetric,hmm_a=0.33_b=0.17,0.3300,0.1700,1.000000,0.173852,0.123403,
hmm_symmetric,hmm_a=0.33_b=0.18,0.3300,0.1800,1.000000,0.166853,0.118398,
hmm_symmetric,hmm_a=0.33_b=0.19,0.3300,0.1900,1.000000,0.160045,0.113536,
hmm_symmetric,hmm_a=0.33_b=0.20,0.3300,0.2000,1.000000,0.153418,0.108806,
hmm_symmetric,hmm_a=0.33_b=0.21,0.3300,0.2100,1.000000,0.146961,0.104200,
hmm_symmetric,hmm_a=0.33_b=0.22,0.3300,0.2200,1.000000,0.140662,0.099711,
hmm_symmetric,hmm_a=0.33_b=0.23,0.3300,0.2300,1.000000,0.134512,0.095331,
hmm_symmetric,hmm_a=0.33_b=0.24,0.3300,0.2400,1.000000,0.128502,0.091054,
hmm_symmetric,hmm_a=0.33_b=0.25,0.3300,0.2500,1.000000,0.122623,0.086872,
hmm_symmetric,hmm_a=0.33_b=0.26,0.3300,0.2600,1.000000,0.116867,0.082779,
hmm_symmetric,hmm_a=0.33_b=0.27,0.3300,0.2700,1.000000,0.111226,0.078771,
hmm_symmetric,hmm_a=0.33_b=0.28,0.3300,0.2800,1.000000,0.105693,0.074841,
hmm_symmetric,hmm_a=0.33_b=0.29,0.3300,0.2900,1.000000,0.100261,0.070985,
hmm_symmetric,hmm_a=0.33_b=0.30,0.3300,0.3000,1.000000,0.094924,0.067197,
hmm_symmetric,hmm_a=0.33_b=0.31,0.3300,0.3100,1.000000,0.089675,0.063474,
hmm_symmetric,hmm_a=0.33_b=0.32,0.3300,0.3200,1.000000,0.084508,0.059810,
hmm_symmetric,hmm_a=0.33_b=0.33,0.3300,0.3300,1.000000,0.079417,0.056201,
hmm_symmetric,hmm_a=0.33_b=0.34,0.3300,0.3400,1.000000,0.074398,0.052644,
hmm_symmetric,hmm_a=0.33_b=0.35,0.3300,0.3500,1.000000,0.069445,0.049135,
hmm_symmetric,hmm_a=0.33_b=0.36,0.3300,0.3600,1.000000,0.064553,0.045669,
hmm_symmetric,hmm_a=0.33_b=0.37,0.3300,0.3700,1.000000,0.059717,0.042245,
hmm_symmetric,hmm_a=0.33_b=0.38,0.3300,0.3800,1.000000,0.054932,0.038857,
hmm_symmetric,hmm_a=0.33_b=0.39,0.3300,0.3900,1.000000,0.050194,0.035504,
hmm_symmetric,hmm_a=0.33_b=0.40,0.3300,0.4000,1.000000,0.045499,0.032181,
hmm_symmetric,hmm_a=0.33_b=0.41,0.3300,0.4100,1.000000,0.040842,0.028886,
hmm_symmetric,hmm_a=0.33_b=0.42,0.3300,0.4200,1.000000,0.036219,0.025615,
hmm_symmetric,hmm_a=0.33_b=0.43,0.3300,0.4300,1.000000,0.031627,0.022366,
hmm_symmetric,hmm_a=0.33_b=0.44,0.3300,0.4400,1.000000,0.027060,0.019136,
hmm_symmetric,hmm_a=0.33_b=0.45,0.3300,0.4500,1.000000,0.022517,0.015923,
hmm_symmetric,hmm_a=0.34_b=0.05,0.3400,0.0500,1.000000,0.264363,0.188618,
hmm_symmetric,hmm_a=0.34_b=0.06,0.3400,0.0600,1.000000,0.254573,0.181512,
hmm_symmetric,hmm_a=0.34_b=0.07,0.3400,0.0700,1.000000,0.245158,0.174691,
hmm_symmetric,hmm_a=0.34_b=0.08,0.3400,0.0800,1.000000,0.236092,0.168134,
hmm_symmetric,hmm_a=0.34_b=0.09,0.3400,0.0900,1.000000,0.227351,0.161824,
hmm_symmetric,hmm_a=0.34_b=0.10,0.3400,0.1000,1.000000,0.218913,0.155742,
hmm_symmetric,hmm_a=0.34_b=0.11,0.3400,0.1100,1.000000,0.210761,0.149874,
hmm_symmetric,hmm_a=0.34_b=0.12,0.3400,0.1200,1.000000,0.202874,0.144205,
hmm_symmetric,hmm_a=0.34_b=0.13,0.3400,0.1300,1.000000,0.195236,0.138721,
hmm_symmetric,hmm_a=0.34_b=0.14,0.3400,0.1400,1.000000,0.187831,0.133411,
hmm_symmetric,hmm_a=0.34_b=0.15,0.3400,0.1500,1.000000,0.180645,0.128264,
hmm_symmetric,hmm_a=0.34_b=0.16,0.3400,0.1600,1.000000,0.173665,0.123269,
hmm_symmetric,hmm_a=0.34_b=0.17,0.3400,0.1700,1.000000,0.166877,0.118416,
hmm_symmetric,hmm_a=0.34_b=0.18,0.3400,0.1800,1.000000,0.160271,0.113697,
hmm_symmetric,hmm_a=0.34_b=0.19,0.3400,0.1900,1.000000,0.153835,0.109103,
hmm_symmetric,hmm_a=0.34_b=0.20,0.3400,0.2000,1.000000,0.147559,0.104627,
hmm_symmetric,hmm_a=0.34_b=0.21,0.3400,0.2100,1.000000,0.141433,0.100260,
hmm_symmetric,hmm_a=0.34_b=0.22,0.3400,0.2200,1.000000,0.135449,0.095998,
hmm_symmetric,hmm_a=0.34_b=0.23,0.3400,0.2300,1.000000,0.129597,0.091833,
hmm_symmetric,hmm_a=0.34_b=0.24,0.3400,0.2400,1.000000,0.123870,0.087759,
hmm_symmetric,hmm_a=0.34_b=0.25,0.3400,0.2500,1.000000,0.118261,0.083770,
hmm_symmetric,hmm_a=0.34_b=0.26,0.3400,0.2600,1.000000,0.112762,0.079862,
hmm_symmetric,hmm_a=0.34_b=0.27,0.3400,0.2700,1.000000,0.107366,0.076029,
hmm_symmetric,hmm_a=0.34_b=0.28,0.3400,0.2800,1.000000,0.102067,0.072267,
hmm_symmetric,hmm_a=0.34_b=0.29,0.3400,0.2900,1.000000,0.096860,0.068571,
hmm_symmetric,hmm_a=0.34_b=0.30,0.3400,0.3000,1.000000,0.091737,0.064936,
hmm_symmetric,hmm_a=0.34_b=0.31,0.3400,0.3100,1.000000,0.086694,0.061360,
hmm_symmetric,hmm_a=0.34_b=0.32,0.3400,0.3200,1.000000,0.081725,0.057837,
hmm_symmetric,hmm_a=0.34_b=0.33,0.3400,0.3300,1.000000,0.076826,0.054364,
hmm_symmetric,hmm_a=0.34_b=0.34,0.3400,0.3400,1.000000,0.071991,0.050938,
hmm_symmetric,hmm_a=0.34_b=0.35,0.3400,0.3500,1.000000,0.067216,0.047556,
hmm_symmetric,hmm_a=0.34_b=0.36,0.3400,0.3600,1.000000,0.062496,0.044213,
hmm_symmetric,hmm_a=0.34_b=0.37,0.3400,0.3700,1.000000,0.057827,0.040907,
hmm_symmetric,hmm_a=0.34_b=0.38,0.3400,0.3800,1.000000,0.053205,0.037635,
hmm_symmetric,hmm_a=0.34_b=0.39,0.3400,0.3900,1.000000,0.048625,0.034393,
hmm_symmetric,hmm_a=0.34_b=0.40,0.3400,0.4000,1.000000,0.044084,0.031180,
hmm_symmetric,hmm_a=0.34_b=0.41,0.3400,0.4100,1.000000,0.039578,0.027992,
hmm_symmetric,hmm_a=0.34_b=0.42,0.3400,0.4200,1.000000,0.035104,0.024826,
hmm_symmetric,hmm_a=0.34_b=0.43,0.3400,0.4300,1.000000,0.030656,0.021680,
hmm_symmetric,hmm_a=0.34_b=0.44,0.3400,0.4400,1.000000,0.026233,0.018551,
hmm_symmetric,hmm_a=0.34_b=0.45,0.3400,0.4500,1.000000,0.021830,0.015437,
hmm_symmetric,hmm_a=0.35_b=0.05,0.3500,0.0500,1.000000,0.249670,0.177958,
hmm_symmetric,hmm_a=0.35_b=0.06,0.3500,0.0600,1.000000,0.240725,0.171484,
hmm_symmetric,hmm_a=0.35_b=0.07,0.3500,0.0700,1.000000,0.232098,0.165250,
hmm_symmetric,hmm_a=0.35_b=0.08,0.3500,0.0800,1.000000,0.223767,0.159240,
hmm_symmetric,hmm_a=0.35_b=0.09,0.3500,0.0900,1.000000,0.215714,0.153438,
hmm_symmetric,hmm_a=0.35_b=0.10,0.3500,0.1000,1.000000,0.207921,0.147832,
hmm_symmetric,hmm_a=0.35_b=0.11,0.3500,0.1100,1.000000,0.200372,0.142408,
hmm_symmetric,hmm_a=0.35_b=0.12,0.3500,0.1200,1.000000,0.193052,0.137155,
hmm_symmetric,hmm_a=0.35_b=0.13,0.3500,0.1300,1.000000,0.185947,0.132062,
hmm_symmetric,hmm_a=0.35_b=0.14,0.3500,0.1400,1.000000,0.179045,0.127119,
hmm_symmetric,hmm_a=0.35_b=0.15,0.3500,0.1500,1.000000,0.172333,0.122316,
hmm_symmetric,hmm_a=0.35_b=0.16,0.3500,0.1600,1.000000,0.165800,0.117646,
hmm_symmetric,hmm_a=0.35_b=0.17,0.3500,0.1700,1.000000,0.159435,0.113100,
hmm_symmetric,hmm_a=0.35_b=0.18,0.3500,0.1800,1.000000,0.153229,0.108670,
hmm_symmetric,hmm_a=0.35_b=0.19,0.3500,0.1900,1.000000,0.147172,0.104351,
hmm_symmetric,hmm_a=0.35_b=0.20,0.3500,0.2000,1.000000,0.141256,0.100134,
hmm_symmetric,hmm_a=0.35_b=0.21,0.3500,0.2100,1.000000,0.135472,0.096015,
hmm_symmetric,hmm_a=0.35_b=0.22,0.3500,0.2200,1.000000,0.129813,0.091986,
